"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"North Macedonia","ES - Structure of Earnings Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2010",448.431,,,"Central tendency measure: Weighted mean | Working time arrangement coverage: Full-time and part time workers | Working time concept: Hours actually worked | Currency: MKD - Denar (MKD)","Data reference period: October"
"Mali","HIES - Harmonized Survey on Household Living Conditions","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2022",62.986,,,"Currency: MLI - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2020",62.108,,,"Currency: MLI - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2018",53.375,,,"Currency: MLI - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2017",61.781,,,"Currency: MLI - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2016",50.493,,,"Currency: MLI - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2015",46.719,,,"Currency: MLI - West African CFA franc (XOF)","Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2014",56.446,"Break in series",,"Currency: MLI - West African CFA franc (XOF) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2013",186.973,"Break in series",,"Currency: MLI - West African CFA franc (XOF) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Malta","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2021",2189.753,,,"Currency: MLT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Malta","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2020",1574.394,,,"Currency: MLT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Malta","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2019",1688.806,,,"Currency: MLT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Malta","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2018",1618.712,,,"Currency: MLT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Malta","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2017",1390.802,,,"Currency: MLT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Malta","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2016",1496.462,,,"Currency: MLT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Malta","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2015",1468.791,,,"Currency: MLT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Malta","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2014",1727.327,,,"Currency: MLT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Malta","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2013",1675.155,,,"Currency: MLT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Malta","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2012",1618.065,,,"Currency: MLT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Malta","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2011",1734.712,,,"Currency: MLT - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Myanmar","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2020",96.388,,,"Currency: MMR - Kyat (MMK)","Repository: ILO-STATISTICS - Micro data processing | Data reference period: First semester"
"Myanmar","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2019",118.305,,,"Currency: MMR - Kyat (MMK)","Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2018",110.195,,,"Currency: MMR - Kyat (MMK)","Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2017",97.399,"Break in series",,"Currency: MMR - Kyat (MMK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2015",83.803,"Break in series",,"Currency: MMR - Kyat (MMK) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2023",222.286,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2022",183.087,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2021",144.877,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2020",156.986,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","LFS - Labour Force Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2019",150.31,"Break in series",,"Currency: MNG - Tögrög (MNT) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2018",85.583,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2017",88.529,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2016",102.161,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2015",100.598,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2014",114.678,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
"Mongolia","HIES - Household Socio-Economic Survey","Average monthly earnings of employees by sex and occupation","Total","Occupation (ISCO-08): 6. Skilled agricultural, forestry and fishery workers","Currency: U.S. dollars","2013",107.614,,,"Currency: MNG - Tögrög (MNT)","Repository: ILO-STATISTICS - Micro data processing"
